0,27.1
1,26.8
2,26.6
3,26.5
4,26.6
5,26.7
6,26.6
7,26.7
8,26.7
9,26.8
10,27.3
11,27.2
12,26.5
13,26.5
14,26.4
15,26.2
16,26.4
17,26.2
18,26.5
19,26.7
20,29.3
21,27.4
22,26.6
23,27.0
24,27.1
25,27.5
26,27.1
27,27.4
28,27.5
29,29.5
30,28.0
31,28.3
32,28.6
33,29.1
34,29.5
35,28.9
36,29.6
37,31.3
38,30.0
39,30.3
40,30.3
41,30.8
42,31.2
43,30.8
44,30.0
45,32.0
46,32.2
47,32.4
48,32.7
49,33.0
50,33.1
51,33.5
52,33.6
53,34.0
54,34.2
55,34.6
56,34.7
57,34.9
58,35.2
59,35.6
60,37.6
61,36.0
62,36.1
63,36.3
64,36.4
65,38.7
66,27.9
67,36.2
68,37.2
69,37.6
70,37.2
71,37.9
72,38.0
73,38.2
74,38.0
75,39.2
76,39.2
77,36.0
78,38.9
79,39.2
80,39.4
81,40.3
82,40.4
83,40.6
84,43.8
85,40.8
86,41.3
87,41.7
88,42.4
89,44.1
90,43.3
91,43.8
92,42.9
93,42.9
94,42.9
95,43.3
96,43.4
97,43.7
98,43.8
99,44.1
100,44.3
101,44.4
102,44.9
103,44.9
104,45.1
105,45.3
106,45.4
107,45.7
108,46.0
109,46.0
110,46.3
111,46.5
112,46.6
113,46.6
114,46.5
115,46.9
116,46.9
117,47.1
118,47.3
119,47.3
120,47.5
121,47.7
122,47.9
123,48.1
124,48.2
125,48.1
126,48.4
127,48.6
128,48.8
129,48.9
130,49.2
131,49.3
132,49.5
133,49.7
134,49.9
135,50.1
136,50.1
137,50.3
138,50.6
139,50.7
140,50.9
141,51.1
142,51.1
143,51.3
144,51.6
145,51.7
146,52.1
147,52.2
148,52.2
149,52.2
150,52.6
151,52.6
152,52.8
153,53.1
154,53.4
155,53.5
156,53.8
157,54.0
158,54.1
159,54.3
160,54.5
161,54.7
162,54.7
163,54.8
164,55.0
165,55.0
166,55.3
167,55.3
168,55.4
169,55.4
170,55.3
171,55.8
172,56.0
173,55.9
174,56.1
175,56.2
176,56.2
177,56.2
178,56.2
179,56.7
180,56.9
181,57.1
182,57.5
183,57.5
184,57.5
185,57.9
186,58.0
187,58.0
188,58.4
189,58.4
190,58.4
191,58.5
192,58.6
193,58.9
194,58.9
195,59.0
196,59.3
197,59.3
198,59.3
199,59.4
200,59.4
201,59.7
202,59.7
203,59.8
204,59.8
205,60.3
206,60.3
207,60.4
208,60.4
209,60.7
210,60.8
211,60.8
212,60.8
213,61.1
214,61.2
215,61.4
216,61.4
217,61.6
218,61.8
219,61.9
220,62.0
221,62.3
222,62.5
223,62.8
224,62.6
225,62.8
226,62.9
227,63.0
228,63.0
229,63.2
230,63.4
231,63.4
232,63.5
233,63.6
234,63.8
235,63.9
236,64.1
237,64.0
238,64.2
239,64.4
240,64.4
241,64.5
242,64.7
243,64.5
244,64.4
245,65.0
246,65.2
247,65.2
248,65.4
249,65.6
250,65.7
251,65.9
252,65.9
253,66.0
254,66.2
255,66.3
256,66.3
257,66.3
258,66.6
259,66.6
260,66.7
261,66.7
262,66.8
263,66.9
264,67.2
265,67.2
266,67.2
267,67.3
268,67.4
269,67.6
270,67.7
271,67.7
272,67.7
273,67.8
274,67.9
275,68.2
276,68.2
277,68.3
278,68.3
279,68.6
280,68.8
281,68.8
282,68.8
283,68.8
284,68.8
285,68.8
286,69.0
287,69.2
288,69.3
289,69.3
290,69.3
291,69.5
292,69.6
293,69.7
294,69.8
295,69.8
296,69.7
297,69.7
298,69.9
299,70.1
300,70.0
301,70.1
302,70.6
303,70.8
304,70.9
305,70.9
306,71.0
307,70.9
308,70.9
309,70.9
310,70.8
311,70.8
312,71.0
313,70.9
314,70.9
315,70.9
316,70.9
317,71.4
318,71.4
319,71.5
320,71.4
321,71.4
322,71.4
323,71.4
324,71.5
325,71.7
326,71.8
327,72.2
328,72.5
329,72.7
330,72.7
331,72.8
332,73.1
333,73.1
334,73.2
335,73.2
336,73.2
337,73.2
338,73.2
339,73.2
340,73.4
341,73.7
342,73.7
343,73.8
344,73.9
345,74.1
346,74.1
347,74.2
348,74.3
349,74.3
350,74.3
351,74.3
352,74.4
353,74.4
354,74.6
355,74.6
356,74.7
357,74.6
358,74.5
359,74.9
360,75.0
361,74.9
362,74.9
363,74.9
364,74.9
365,74.9
366,74.8
367,74.8
368,74.9
369,75.0
370,75.1
371,75.1
372,75.0
373,75.0
374,75.1
375,75.1
376,75.1
377,75.1
378,75.3
379,75.4
380,75.5
381,75.8
382,75.8
383,75.9
384,75.9
385,75.9
386,75.9
387,76.1
388,76.4
389,76.4
390,76.6
391,76.6
392,76.7
393,76.7
394,76.7
395,76.7
396,76.9
397,77.1
398,77.1
399,77.0
400,77.0
401,77.0
402,77.0
403,77.0
404,77.0
405,77.0
406,77.0
407,77.0
408,77.0
409,76.9
410,77.1
411,77.1
412,77.1
413,77.1
414,77.2
415,77.1
416,77.2
417,77.2
418,77.2
419,77.2
420,77.2
421,77.2
422,77.3
423,77.3
424,77.3
425,77.3
426,77.3
427,77.6
428,77.6
429,77.7
430,77.8
431,77.9
432,77.9
433,78.1
434,78.1
435,78.1
436,78.1
437,78.2
438,78.3
439,78.4
440,78.3
441,78.4
442,78.4
443,78.4
