0,42.8
1,42.8
2,42.8
3,42.8
4,42.8
5,42.8
6,42.8
7,43.1
8,42.9
9,42.8
10,42.8
11,42.7
12,42.6
13,42.5
14,42.5
15,42.5
16,42.6
17,42.5
18,42.5
19,42.3
20,42.4
21,42.2
22,42.3
23,42.3
24,42.3
25,42.3
26,42.3
27,42.4
28,42.4
29,42.5
30,42.2
31,42.6
32,42.6
33,42.7
34,42.6
35,42.7
36,42.7
37,42.7
38,42.5
39,42.7
40,42.7
41,42.7
42,42.7
43,42.7
44,42.8
45,42.8
46,42.8
47,42.8
48,42.8
49,42.8
50,43.0
51,43.0
52,43.1
53,43.1
54,43.1
55,43.1
56,43.0
57,43.0
58,43.0
59,43.0
60,43.5
61,43.5
62,43.5
63,43.7
64,43.7
65,43.7
66,43.8
67,43.9
68,43.9
69,44.1
70,44.2
71,44.2
72,44.2
73,44.2
74,44.2
75,44.2
76,44.4
77,44.4
78,44.4
79,44.5
80,44.6
81,44.6
82,44.7
83,44.7
84,44.7
85,44.9
86,45.0
87,45.0
88,44.9
89,45.1
90,45.0
91,45.0
92,45.0
93,45.0
94,45.0
95,45.3
96,45.3
97,45.3
98,45.4
99,45.4
100,45.4
101,45.4
102,45.4
103,45.5
104,45.5
105,45.5
106,45.5
107,45.5
108,45.5
109,45.5
110,45.5
111,45.6
112,45.8
113,45.8
114,45.8
115,46.0
116,46.0
117,46.0
118,46.0
119,46.0
120,46.0
121,46.0
122,46.0
123,46.0
124,46.1
125,46.1
126,46.1
127,46.1
128,46.2
129,46.2
130,46.5
131,46.5
132,46.4
133,46.4
134,46.2
135,45.9
136,45.8
137,45.7
138,45.8
139,46.0
140,46.1
141,46.2
142,46.5
143,46.3
144,46.6
145,46.6
146,46.7
147,46.7
148,46.7
149,46.8
150,46.8
151,46.9
152,46.9
153,46.9
154,46.8
155,46.8
156,47.0
157,47.2
158,47.2
159,47.2
160,47.1
161,47.0
162,46.9
163,47.0
164,46.9
165,46.9
166,46.9
167,47.1
168,47.2
169,47.2
170,47.2
171,47.2
172,47.2
173,47.2
174,47.3
175,47.3
176,47.5
177,47.6
178,47.9
179,47.9
180,48.0
181,48.0
182,48.0
183,48.0
184,48.0
185,48.0
186,48.2
187,48.2
188,48.2
189,48.3
190,48.3
191,48.3
192,48.3
193,48.3
194,48.3
195,48.2
196,48.2
197,48.2
198,48.2
199,48.2
200,48.2
201,48.2
202,48.2
203,48.2
204,48.4
205,48.4
206,48.4
207,48.4
208,48.4
209,48.4
210,48.4
211,48.3
212,48.2
213,48.4
214,48.3
215,48.4
216,48.2
217,48.3
218,48.2
219,48.2
220,48.1
221,48.0
222,47.9
223,47.9
224,47.9
225,48.0
226,48.1
227,48.2
228,48.3
229,48.3
230,48.3
231,48.3
232,48.6
233,48.6
234,48.6
235,48.7
236,48.7
237,48.9
238,48.9
239,49.1
240,49.1
241,49.1
242,49.1
243,49.1
244,49.1
245,49.2
246,49.2
247,49.2
248,49.2
249,49.1
250,49.0
251,48.9
252,48.8
253,48.7
254,48.6
255,48.8
256,48.7
257,48.8
258,48.9
259,49.0
260,49.0
261,49.0
